"division","grupo","clase","subclase","articulo","monto","porcentaje"
RECREACIÓN Y CULTURA,SERVICIOS RECREATIVOS Y CULTURALES,Servicios culturales,"Cines, teatros, conciertos, variedades de espectáculos de sonidos y luces",Otros servicios recreativos y culturales,17788710,0.0000561964075812
RECREACIÓN Y CULTURA,SERVICIOS RECREATIVOS Y CULTURALES,Servicios culturales,"Cines, teatros, conciertos, variedades de espectáculos de sonidos y luces","Parque de diversiones, circo, zoológico, centro recreativo, exposiciones",75505756.27,0.0002385306328609
RECREACIÓN Y CULTURA,SERVICIOS RECREATIVOS Y CULTURALES,Servicios culturales,"Cines, teatros, conciertos, variedades de espectáculos de sonidos y luces",Revelado y copia de películas fotográficas,6663504.0,0.0000210507106307
RECREACIÓN Y CULTURA,SERVICIOS RECREATIVOS Y CULTURALES,Servicios culturales,"Cines, teatros, conciertos, variedades de espectáculos de sonidos y luces","Servicios de transmisión continua de videos, música, películas por Internet (streaming)",172599468.2,0.0005452598903054
RECREACIÓN Y CULTURA,SERVICIOS RECREATIVOS Y CULTURALES,Servicios culturales,"Cines, teatros, conciertos, variedades de espectáculos de sonidos y luces","Teatro, concierto",315610236,0.000997045961122
RECREACIÓN Y CULTURA,SERVICIOS RECREATIVOS Y CULTURALES,Servicios culturales,"Cines, teatros, conciertos, variedades de espectáculos de sonidos y luces",Televisión por cable o satelital,6247534048.0428,0.019736617761576918
RECREACIÓN Y CULTURA,SERVICIOS RECREATIVOS Y CULTURALES,Servicios recreativos y deportivos,Servicios recreativos y deportivos,"Alquiler de calzado para deportes: botas de esquí, botines de futbol, zapatos de golf, patines, etc.",1544800.0,0.0000048801858275
RECREACIÓN Y CULTURA,SERVICIOS RECREATIVOS Y CULTURALES,Servicios recreativos y deportivos,Servicios recreativos y deportivos,"Alquiler de cancha de fútbol, tenis, paddle",69713946,0.0002202336944901
RECREACIÓN Y CULTURA,SERVICIOS RECREATIVOS Y CULTURALES,Servicios recreativos y deportivos,Servicios recreativos y deportivos,"Alquiler de equipos y accesorios para deportes: aeroplanos, botes, caballos, de equipo de esquí y campamento, etc.",65729090,0.0002076451148838
RECREACIÓN Y CULTURA,SERVICIOS RECREATIVOS Y CULTURALES,Servicios recreativos y deportivos,Servicios recreativos y deportivos,Colonia de vacaciones,60881830,0.0001923321102526
RECREACIÓN Y CULTURA,SERVICIOS RECREATIVOS Y CULTURALES,Servicios recreativos y deportivos,Servicios recreativos y deportivos,"Cuota de club deportivo y sus actividades (pileta, tenis, etc.)",811764258.8,0.002564448751338059
RECREACIÓN Y CULTURA,SERVICIOS RECREATIVOS Y CULTURALES,Servicios recreativos y deportivos,Servicios recreativos y deportivos,Cuota de gimnasio,670966683.34,0.002119654388115447
RECREACIÓN Y CULTURA,SERVICIOS RECREATIVOS Y CULTURALES,Servicios recreativos y deportivos,Servicios recreativos y deportivos,"Enseñanza artística (danzas, guitarra, pintura, canto, etc.)",424130784,0.0013398737966619563
RECREACIÓN Y CULTURA,SERVICIOS RECREATIVOS Y CULTURALES,Servicios recreativos y deportivos,Servicios recreativos y deportivos,"Entrada a espectáculos deportivos: fútbol, tenis, hipódromo, etc.",117117969.9,0.0003699879964083
RECREACIÓN Y CULTURA,SERVICIOS RECREATIVOS Y CULTURALES,Servicios recreativos y deportivos,Servicios recreativos y deportivos,Fichas y tarjetas para juegos,26436944.9,0.0000835170920659
RECREACIÓN Y CULTURA,SERVICIOS RECREATIVOS Y CULTURALES,Servicios recreativos y deportivos,Servicios recreativos y deportivos,"Lecciones en grupo o individual: esquí, natación, equitación, baile (tango), etc.  Escuela de fútbol",393164857,0.0012420491733574463
RECREACIÓN Y CULTURA,SERVICIOS RECREATIVOS Y CULTURALES,Servicios recreativos y deportivos,Servicios recreativos y deportivos,"Otros servicios deportivos: guías, guardarropa, inscripción para competencia, pista de esquí, aerosilla, etc.",8110064.8,0.0000256205484833
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,Comedores y cantinas en empresas y escolares,"Alimentos y bebidas comprados y consumidos en comedores escolares, universitarios o fabriles","Almuerzo o cena en comedores escolares, universitarios o fabriles",822240151.9216,0.002597543200549893
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,Comedores y cantinas en empresas y escolares,"Alimentos y bebidas comprados y consumidos en comedores escolares, universitarios o fabriles","Bebidas alcohólicas en comedores escolares, universitarios o fabriles",3137206.2399999998,0.0000099107647789
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,Comedores y cantinas en empresas y escolares,"Alimentos y bebidas comprados y consumidos en comedores escolares, universitarios o fabriles","Café, té, mate cocido en comedores escolares, universitarios o fabriles",44590963.52,0.0001408675480353
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,Comedores y cantinas en empresas y escolares,"Alimentos y bebidas comprados y consumidos en comedores escolares, universitarios o fabriles",Cuota de comedor escolar,100984160,0.0003190195924612
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,Comedores y cantinas en empresas y escolares,"Alimentos y bebidas comprados y consumidos en comedores escolares, universitarios o fabriles","Desayuno y merienda en comedores escolares, universitarios o fabriles",100206579.01,0.0003165631322546
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,Comedores y cantinas en empresas y escolares,"Alimentos y bebidas comprados y consumidos en comedores escolares, universitarios o fabriles","Gaseosas, jugos, agua mineral en comedores escolares, universitarios o fabriles",69216963.86,0.0002186636755905
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,Comedores y cantinas en empresas y escolares,"Alimentos y bebidas comprados y consumidos en comedores escolares, universitarios o fabriles","Pizza , empanadas, tartas, etc. en comedores escolares, universitarios o fabriles",68847515.27,0.0002174965486013
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,Comedores y cantinas en empresas y escolares,"Alimentos y bebidas comprados y consumidos en comedores escolares, universitarios o fabriles","Postres varios en comedores escolares, universitarios o fabriles",24156606.69,0.0000763132635998
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,Comedores y cantinas en empresas y escolares,"Alimentos y bebidas comprados y consumidos en comedores escolares, universitarios o fabriles","Sandwiches (lomitos, hamburguesas, panchos, etc.) en comedores escolares, universitarios o fabriles",99266828.285,0.0003135943607829
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Agua mineral, soda en restaurantes, bar",52263082.68,0.0001651045801375
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Almuerzo en restaurantes, bar",840550341.6042,0.0026553870173468045
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Bebidas alcohólicas en restaurantes, bar",142142364.88,0.000449042694572
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Café, té, mate cocido con facturas o tostadas en restaurantes, bar",285903253.017,0.0009031984745014
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Café, té, mate cocido solo en restaurantes, bar",316329875.505,0.0009993193780777
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Carne vacuna asada/spiedo en restaurantes, bar",449236928.44,0.0014191867499758208
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Cena en restaurantes, bar",916447232.4465,0.0028951532854979687
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Cerveza en restaurantes, bar",478465264.13,0.001511522139408605
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Combo (snaks + gaseosa) en restaurantes, bar",142042499.925,0.0004487272106659
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Comidas en base a carnes en restaurantes, bar",275386961.666,0.00086997640303
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Comidas en base a pastas en restaurantes, bar",198220305.295,0.0006261988119002
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Comidas en base a pescado en restaurantes, bar",83720571.65,0.000264482099454
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Comidas en base a tubérculos en restaurantes, bar",72861273.72,0.0002301764340898
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Comidas en base a verduras y legumbres en restaurantes, bar",19723951.3964,0.0000623100388834
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Comidas rápidas en restaurantes, bar",524415310.73,0.0016566831739699057
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Desayuno en restaurantes, bar",202292571.138,0.0006390635284026
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Empanadas y tartas en restaurantes, bar",175697141.31,0.0005550457657647
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Ensaladas varias en restaurantes, bar",94447601.07,0.0002983699146706
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Gaseosas en restaurantes, bar",249693838.888,0.0007888091233528
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Menú completo (Ejecutivo) en restaurantes, bar",764192425.14,0.002414164320721967
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Merienda en restaurantes, bar",171376003.8674,0.0005413948376795
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Milanesa de carne, suprema en restaurantes, bar",266879405.378,0.0008431001370905
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Otras bebidas en restaurantes, bar",80259277.9,0.000253547508113
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Otras comidas con o sin bebidas listas para consumir en restaurantes, bar",368572330.5413,0.0011643587933171972
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Pizza y bebidas en restaurantes, bar",711806770.985,0.0022486725243913382
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Pollo asado/spiedo en restaurantes, bar",100638386.095,0.0003179272562942
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Postres en restaurantes, bar en restaurantes, bar",128350059.18,0.0004054713488925
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Sandwiches (lomitos, hamburguesas, panchos, etc.) y bebidas en restaurantes, bar",878010967.7748001,0.0027737290790551487
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Sandwiches de miga (simple, triple) en restaurantes, bar",84382165.34,0.0002665721435694
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Alimentos y bebidas consumidas fuera del Hogar,"Vino en restaurantes, bar",81113193.303,0.0002562451167663
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Comidas listas para llevar,Carne vacuna asada/spiedo,359773386.6002,0.001136562003105954
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Comidas listas para llevar,Comidas en base a carnes,349878243.7515,0.0011053022051442044
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Comidas listas para llevar,Comidas en base a pastas,312588621.1451,0.0009875003616974
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Comidas listas para llevar,Comidas en base a pescado,137002042.0551,0.000432803873625
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Comidas listas para llevar,Comidas en base a verduras y legumbres,73144859.4492,0.0002310723112626
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Comidas listas para llevar,Comidas en base tubérculos,182300419.6715,0.0005759062172632
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Comidas listas para llevar,Desayuno o merienda para llevar,145033787.33,0.0004581770024835
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Comidas listas para llevar,Empanadas y tartas,1402124759.9074,0.004429459724033751
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Comidas listas para llevar,Ensaladas varias,227143919.6598,0.0007175715545874
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Comidas listas para llevar,Menú y/o combo para llevar,859042455.7605,0.0027138055527080743
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Comidas listas para llevar,"Milanesa de carne, suprema",491885415.9859,0.0015539178119164108
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Comidas listas para llevar,Otras comidas listas para consumir,891214529.3069,0.002815440519928712
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Comidas listas para llevar,"Otro tipo de sandwiches (lomitos, hamburguesas, milanesas, panchos, jamón y queso, etc.)",1285373291.1231,0.004060629543233011
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Comidas listas para llevar,Pizza- fainá- fugazza,1009871177.0907,0.0031902893617549635
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Comidas listas para llevar,Pollo asado/spiedo,616624743.5466,0.001947982479506803
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Comidas listas para llevar,Postres,80477067.2008,0.0002542355274418
RESTAURANTES Y HOTELES,RESTAURANTES Y COMIDAS FUERA DEL HOGAR,"Restaurantes, bares y casas de comidas",Comidas listas para llevar,"Sandwiches de miga (simple, triple)",336759858.9051,0.001063859846387664
RESTAURANTES Y HOTELES,SERVICIOS DE ALOJAMIENTO,Servicios de alojamiento,"Servicios de alojamiento en hoteles, pensiones, hostel, albergues",Hotel o pensión con o sin comida,1065029703.7984,0.003364540954391367
RESTAURANTES Y HOTELES,SERVICIOS DE ALOJAMIENTO,Servicios de alojamiento,"Servicios de alojamiento en hoteles, pensiones, hostel, albergues","Otros alojamientos (camping, etc.)",45114600,0.000142521770801
RESTAURANTES Y HOTELES,SERVICIOS DE ALOJAMIENTO,Servicios de alojamiento,"Servicios de alojamiento en hoteles, pensiones, hostel, albergues",Otros gastos relacionados con alojamiento y estadía,65728970.8672,0.0002076447385307
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Artefactos y equipos terapéuticos,Artefactos y equipos terapéuticos y sus reparaciones,Anteojos,437464694.4,0.0013819970233315832
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Artefactos y equipos terapéuticos,Artefactos y equipos terapéuticos y sus reparaciones,Anticonceptivos mecánicos,4251220.8,0.0000134300540508
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Artefactos y equipos terapéuticos,Artefactos y equipos terapéuticos y sus reparaciones,"Aparatos y accesorios ortopédicos y terapéuticos (silla de ruedas, bastón, plantillas, etc.)",18300568.704,0.0000578134231127
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Artefactos y equipos terapéuticos,Artefactos y equipos terapéuticos y sus reparaciones,"Equipo para nebulización, oxígeno, vaporización, tensiómetro, medidor de glucosa, etc.",13161453.6,0.0000415784174832
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Artefactos y equipos terapéuticos,Artefactos y equipos terapéuticos y sus reparaciones,Lentes de contacto,62115302.0416,0.0001962287782848
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Artefactos y equipos terapéuticos,Artefactos y equipos terapéuticos y sus reparaciones,Limpieza de lentes de contactos,9929072.1225,0.0000313669841096
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Artefactos y equipos terapéuticos,Artefactos y equipos terapéuticos y sus reparaciones,"Otras prótesis (audífonos, marcapasos, etc.)",41513276,0.0001311448091587
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Artefactos y equipos terapéuticos,Artefactos y equipos terapéuticos y sus reparaciones,"Prótesis dentaria, coronas, perno, aparatos de ortodoncia",221387426.3936,0.0006993861863496
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Artefactos y equipos terapéuticos,Artefactos y equipos terapéuticos y sus reparaciones,"Reparaciones de anteojos, aparatos ortopédicos, nebulizadores",8316448.64,0.0000262725367608
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Otros productos médicos,Elementos para los primeros auxilios y otros productos médicos,"Alcohol, agua oxigenada, antisépticos, desinfectantes",39854754.962,0.0001259053666002
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Otros productos médicos,Elementos para los primeros auxilios y otros productos médicos,Algodón,41877013.61523,0.0001322938945773
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Otros productos médicos,Elementos para los primeros auxilios y otros productos médicos,Gasas y vendas,19734177.8605,0.00006234234536
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Otros productos médicos,Elementos para los primeros auxilios y otros productos médicos,"Jeringas, agujas",4065067.6943,0.0000128419767928
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Otros productos médicos,Elementos para los primeros auxilios y otros productos médicos,Otros elementos para primeros auxilios,44978509.4316,0.0001420918463686
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Otros productos médicos,Elementos para los primeros auxilios y otros productos médicos,Preservativos,10032520.4556,0.0000316937882843
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Otros productos médicos,Elementos para los primeros auxilios y otros productos médicos,"Tela adhesiva, curitas",12629498.056,0.0000398979139185
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Otros productos médicos,Elementos para los primeros auxilios y otros productos médicos,Termómetro,2744899.58,0.0000086714267402
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,Alergia,516676299.7382,0.0016322348235290377
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,Antibióticos y antisépticos,551518048.4241,0.0017423035755631184
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,Anticonceptivos,181004038.7153,0.0005718108133472
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,Antiinflamatorios,336864606.5846,0.0010641907553344285
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,Cardíacos,381626539.9814,0.0012055984152092164
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,Dermatológicos,312714347.155,0.0009878975433984
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,Diabetes,374829274.892,0.001184125139215523
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,Diarrea,60196983.42120001,0.0001901686078136
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,Digestivos,417183383.1878,0.0013179262261145224
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,Fiebre o dolor,878847323.9453,0.0027763712162444335
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,Homeopáticos y hierbas medicinales,25998023.8415,0.000082130494235
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,Oncológicos,68238479.12,0.0002155725392877
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,Otros medicamentos,1137863167.9599,0.0035946295351582556
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,Presión,903702350.066,0.002854890860351368
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,Productos dietéticos,24741908.4646,0.0000781622935229
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,Tiroides y hormonas,198919200.9391,0.0006284066968156
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,Tos,100379147.7826,0.0003171082951743
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,Vacunas y sueros,72817790.7342,0.00023003906676
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,Vitaminas o tónicos,258546936.2339,0.0008167769898707
SALUD,"PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS",Productos farmacéuticos,Productos farmacéuticos,"psiquiátricos, nervios",654596972.75278,0.0020679407490631217
SALUD,SEGUROS MÉDICOS,Seguros relacionados con la salud,Seguros relacionados con la salud,Cuota adicional a la obra social obligatoria,1359386573.45,0.004294445293788749
SALUD,SEGUROS MÉDICOS,Seguros relacionados con la salud,Seguros relacionados con la salud,Cuota de afiliación voluntaria a un sistema de salud (prepaga),5546411126.57,0.017521696642527704
SALUD,SEGUROS MÉDICOS,Seguros relacionados con la salud,Seguros relacionados con la salud,Cuota de emergencia médica,223548963.33,0.0007062147090856
SALUD,SERVICIOS HOSPITALARIOS,Servicios hospitalarios,"Internaciones, cirugías y partos",Cirugía con internación,173175403.36,0.0005470793301069
SALUD,SERVICIOS HOSPITALARIOS,Servicios hospitalarios,"Internaciones, cirugías y partos",Cirugía sin internación,180771804.8,0.0005710771619605
SALUD,SERVICIOS HOSPITALARIOS,Servicios hospitalarios,"Internaciones, cirugías y partos",Internación,11483423.84,0.0000362773448182
SALUD,SERVICIOS HOSPITALARIOS,Servicios hospitalarios,"Internaciones, cirugías y partos","Internación diurna (incluye análisis, radiografía y otros estudios)",2994491.2,0.0000094599129433
SALUD,SERVICIOS HOSPITALARIOS,Servicios hospitalarios,"Internaciones, cirugías y partos",Parto,4760651.2,0.0000150393983143
SALUD,SERVICIOS PARA PACIENTES AMBULATORIOS,Servicios dentales,Servicios odontológicos,Compra de chequeras y ordenes para servicios odontológicos,33740031.54,0.0001065883115879
SALUD,SERVICIOS PARA PACIENTES AMBULATORIOS,Servicios dentales,Servicios odontológicos,Consulta odontológica general,289810874.04,0.0009155430606845
SALUD,SERVICIOS PARA PACIENTES AMBULATORIOS,Servicios dentales,Servicios odontológicos,Consulta odontológica: extracción,106982696,0.0003379695991759
SALUD,SERVICIOS PARA PACIENTES AMBULATORIOS,Servicios dentales,Servicios odontológicos,Consulta odontológica: obturación (arreglo de caries),87721439,0.0002771212606006
SALUD,SERVICIOS PARA PACIENTES AMBULATORIOS,Servicios dentales,Servicios odontológicos,Implantes dentarios,443917950,0.001402383537132953
SALUD,SERVICIOS PARA PACIENTES AMBULATORIOS,Servicios dentales,Servicios odontológicos,"Otras consultas odontológicas (limpieza, blanqueo, etc.)",265558163,0.0008389261933257
SALUD,SERVICIOS PARA PACIENTES AMBULATORIOS,Servicios dentales,Servicios odontológicos,Tratamiento de conducto,158129604,0.000499548065995
SALUD,SERVICIOS PARA PACIENTES AMBULATORIOS,Servicios médicos,Consultas médicas,Compra de chequeras y ordenes para consultas médicas,44986708.72,0.0001421177487838
